number,time_in_system_days
56914,0.2034143518518518
56910,0.8122106481481481
56909,0.1064814814814814
56907,44.51506944444444
56906,0.4620023148148148
56905,1.8697916666666667
56904,0.660775462962963
56902,0.720925925925926
56901,0.2833333333333333
56900,0.6247800925925926
56898,0.3921875
56896,3.823530092592593
56895,0.8088657407407407
56894,0.8169791666666667
56893,0.0136805555555555
56892,1.2085300925925926
56891,0.1311342592592592
56889,0.088449074074074
56886,0.229224537037037
56884,0.0584953703703703
56881,0.2158333333333333
56880,0.7350347222222222
56879,0.7661226851851852
56878,0.7724074074074074
56875,0.2785185185185185
56873,0.2681018518518518
56871,0.4408796296296296
56870,1.052037037037037
56868,1.0219560185185186
56867,1.0646412037037036
56863,25.74193287037037
56862,0.0305092592592592
56861,0.1877893518518518
56859,0.3287152777777777
56855,3.102592592592593
56854,0.6580902777777777
56849,1.0433680555555556
56843,2.230474537037037
56841,0.6595486111111111
56838,6.998043981481482
56835,0.1405439814814814
56834,1.2766550925925926
56833,0.2197337962962963
56832,69.32086805555555
56831,0.1444097222222222
56830,0.2643634259259259
56829,0.3454861111111111
56828,0.6347106481481481
56827,3.9988888888888887
56824,6.74556712962963
56823,10.878414351851852
56822,0.5826851851851852
56820,0.1225810185185185
56819,0.0809606481481481
56818,0.0687152777777777
56817,0.7780902777777777
56816,0.0485648148148148
56814,0.2545138888888889
56813,0.0610069444444444
56812,0.0640972222222222
56811,0.0163541666666666
56809,0.1763773148148148
56808,0.2828472222222222
56807,0.1030787037037037
56806,0.7336574074074074
56803,0.0183333333333333
56802,1.0231828703703705
56800,0.4460185185185185
56799,0.1173842592592592
56795,0.0521527777777777
56792,24.65622685185185
56790,0.1252546296296296
56789,0.6214351851851851
56788,1.9717361111111111
56787,2.792951388888889
56786,0.0742361111111111
56785,0.036261574074074
56783,0.0462152777777777
56782,0.0478935185185185
56780,0.0550462962962962
56772,1.386122685185185
56771,1.011423611111111
56770,0.054849537037037
56769,0.9365972222222222
56767,1.1241782407407408
56766,1.165162037037037
56762,8.161099537037037
56761,0.4058333333333333
56760,8.450983796296295
56758,36.76638888888889
56757,3.0458333333333334
56751,1.4238425925925926
56749,3.07255787037037
56746,0.0626157407407407
56745,5.147569444444445
56744,0.0325231481481481
56743,0.2350810185185185
56739,38.97630787037037
56738,5.859699074074074
56737,1.6796875
56731,0.4948263888888889
56730,0.2020486111111111
56726,0.8018287037037037
56725,0.0012268518518518
56724,4.943842592592593
56723,0.0409953703703703
56721,0.0393055555555555
56720,0.0531018518518518
56719,0.026886574074074
56715,0.1161226851851851
56709,0.688587962962963
56708,0.735
56704,1.101527777777778
56699,1.0363194444444443
56698,0.0572916666666666
57684,5.066898148148148
57679,12.108854166666667
57678,5.3604976851851855
57675,4.626620370370371
57674,5.455219907407408
57671,4.844618055555555
57670,4.905613425925926
57668,2.848726851851852
57667,0.074074074074074
57665,7.999317129629629
57654,0.0580092592592592
57653,0.7664583333333334
57652,0.0565277777777777
57651,6.200844907407407
57649,0.9388657407407408
57648,8.155868055555555
57647,7.229189814814815
57638,0.5259722222222222
57637,4.667291666666666
57632,18.97883101851852
57630,1.0691435185185183
57627,24.84864583333333
57625,0.8280439814814815
57618,0.8325231481481481
57616,3.3196180555555554
57615,1.5651851851851852
57614,2.3204861111111112
57613,1.3919907407407408
57612,1.416574074074074
57611,1.635300925925926
57609,1.6686689814814817
57606,1.697650462962963
57605,1.7778587962962964
57603,0.0739004629629629
57601,3.326909722222222
57600,2.2283449074074078
57599,0.2706134259259259
57598,0.2775347222222222
57595,0.0341435185185185
57588,7.261087962962962
57586,13.098333333333333
57583,0.0190509259259259
57582,0.0224537037037037
57581,0.0889699074074074
57579,0.0510648148148148
57576,0.0295949074074074
57575,0.6028703703703704
57573,0.0308101851851851
57571,1.923888888888889
57570,0.9458333333333332
57568,0.0415162037037037
57563,0.3856134259259259
57562,4.486354166666667
57561,1.4790277777777778
57560,0.632974537037037
57558,0.0428819444444444
57557,0.0560300925925925
57556,0.8069560185185185
57555,1.0652662037037035
57554,0.0306597222222222
57553,33.22107638888889
57552,0.0448263888888888
57551,0.0822685185185185
57548,35.196608796296296
57542,0.8675115740740741
57541,0.0448958333333333
57538,0.0310532407407407
57537,0.0701736111111111
57536,0.0390972222222222
57535,0.0679629629629629
57534,0.2084027777777777
57533,0.0586342592592592
57532,0.0305208333333333
57530,0.0174074074074074
57528,0.027511574074074
57527,0.0311689814814814
57522,0.223761574074074
57519,0.2832060185185185
57518,0.6186689814814815
57516,0.9259837962962963
57515,0.0719907407407407
57513,0.0368518518518518
57510,0.8607638888888889
57509,0.0811689814814814
57507,0.1122569444444444
57504,1.612627314814815
57503,0.6504513888888889
57502,0.0151273148148148
57497,0.2735069444444444
57496,0.2790972222222222
57494,110.60574074074074
57490,0.9407986111111112
57489,1.847974537037037
57488,1.1367708333333333
57487,43.06709490740741
57486,1.093912037037037
57485,0.085474537037037
57484,0.0361921296296296
57482,1.393587962962963
57481,1.8344097222222224
57479,2.7110416666666666
57478,29.73008101851852
57477,1.7661574074074071
57476,3.832986111111111
57474,0.7675694444444444
57473,2.084907407407407
57471,4.223148148148148
57467,18.832962962962963
57466,0.8908217592592592
57464,0.1080555555555555
57461,0.0878472222222222
57460,0.0582407407407407
57459,17.330335648148147
57455,0.1417013888888889
57454,0.0854976851851851
57450,0.1245601851851851
57446,0.7308680555555556
57445,2.915289351851852
57444,12.005601851851852
57442,4.122314814814815
57441,159.85097222222225
57439,5.994953703703704
57434,0.3325
57430,1.5958101851851851
57428,5.09730324074074
57426,0.0490393518518518
57425,5.236365740740741
57422,0.1294212962962962
57415,0.4274652777777777
57414,0.6103703703703703
57413,0.0571643518518518
57410,0.089849537037037
57408,0.1633680555555555
57406,0.0915856481481481
57405,0.2020949074074074
57404,0.0523263888888888
57402,3.136550925925926
57399,2.3376967592592592
57394,0.5228472222222222
57393,0.5706828703703704
57389,0.0801388888888888
57388,0.9980439814814814
57387,1.0885300925925927
57385,1.8294212962962964
57384,2.790775462962963
57383,0.0538888888888888
57381,0.0887962962962962
57380,0.0899074074074074
57379,0.0932986111111111
57376,0.3543055555555555
57375,5.380601851851852
57372,6.818680555555556
57371,0.7959375
57370,0.8152430555555555
57369,0.8494791666666667
57368,0.9111921296296296
57367,0.931539351851852
57365,10.056203703703703
57364,1.0529861111111112
57363,1.138275462962963
57361,1.1553125
57360,4.402152777777777
57359,4.3517013888888885
57358,3.354791666666667
57357,3.1738078703703705
57356,2.6500810185185184
57354,2.421400462962963
57353,0.1442708333333333
57352,1.409525462962963
57348,1.7092129629629629
57347,13.754131944444444
57346,1.7207291666666666
57345,0.5736689814814815
57344,2.770300925925926
57343,2.789386574074074
57342,2.783136574074074
57341,1.8510069444444444
57340,1.863703703703704
57339,0.0328935185185185
57337,0.0907638888888889
57336,0.1447106481481481
57334,2.4292939814814813
57333,0.5570486111111111
57332,0.4033333333333333
57331,0.4017013888888889
57330,0.4363078703703704
57329,0.4390509259259259
57328,3.7386805555555553
57327,0.124537037037037
57326,0.0576388888888888
57325,0.0586921296296296
57324,2.8561111111111117
57323,0.9788773148148148
57322,0.1796875
57321,3.823287037037037
57319,0.0840162037037037
57314,13.58866898148148
57311,7.934606481481482
57309,0.8620601851851852
57308,0.909525462962963
57307,1.562789351851852
57306,0.1612384259259259
57304,1.1199537037037035
57302,5.920231481481482
57300,0.460324074074074
57297,2.054479166666667
57296,2.130428240740741
57295,2.144837962962963
57294,0.0482638888888888
57292,0.0493634259259259
57289,0.4503819444444444
57288,1.6440046296296296
57285,0.1318518518518518
57283,6.775416666666667
57282,27.13793981481481
57279,0.3927893518518519
57278,0.061886574074074
57275,13.517314814814815
57273,11.346122685185184
57272,3.764224537037037
57271,0.1225
57270,0.1254629629629629
57269,3.943981481481481
57266,1.9286805555555555
57265,0.2128587962962963
57261,0.3535069444444444
57256,0.9631944444444444
57255,0.0869444444444444
57254,4.928356481481481
57253,0.107511574074074
57252,5.003368055555556
57250,5.333958333333333
57249,0.0943981481481481
57247,0.2328009259259259
57246,0.167662037037037
57243,2.407986111111111
57242,0.0174421296296296
57241,2.634097222222222
57240,0.0747685185185185
57239,0.7094097222222222
57238,0.0438425925925925
57237,0.0474537037037037
57236,0.6380555555555556
57235,1.7411458333333334
57234,0.0654282407407407
57233,3.735717592592593
57232,0.0974305555555555
57231,4.982164351851852
57230,0.1454282407407407
57228,0.0941203703703703
57227,0.0661689814814814
57226,1.973379629629629
57225,0.2893634259259259
57223,1.237349537037037
57222,71.57506944444444
57221,0.5354166666666667
57220,0.3362037037037037
57218,0.0041203703703703
57212,2.1834837962962963
57211,0.155949074074074
57210,0.2054398148148148
57208,0.5675347222222222
57207,0.8069675925925925
57206,0.3581597222222222
57205,21.900694444444444
57203,0.0503356481481481
57202,0.0723958333333333
57201,0.7100578703703704
57200,0.881099537037037
57199,0.9044097222222224
57198,0.0628587962962963
57194,0.1609722222222222
57190,0.5053703703703704
58097,0.7494907407407407
58096,0.7863773148148148
58095,1.2318055555555556
58093,3.09832175925926
58091,1.6690625
58090,1.711851851851852
58089,29.93144675925926
58088,55.97283564814815
58087,2.0107523148148148
58085,16.130405092592593
58084,39.559837962962966
58083,2.836493055555556
58080,2.988460648148148
58079,30.90890046296296
58077,0.0895486111111111
58076,2.9575578703703704
58075,0.1263657407407407
58060,0.6576620370370371
58059,0.6743287037037037
58058,0.6887037037037037
58057,10.740891203703704
58056,0.8268981481481481
58053,0.9274768518518518
58052,81.9600462962963
58050,0.1873148148148148
58047,0.1062037037037037
58044,41.36203703703704
58043,19.15525462962963
58040,4.696030092592593
58039,0.0422685185185185
58038,0.0802199074074074
58037,41.878877314814815
58036,0.0517129629629629
58034,0.0409722222222222
58032,2.0990046296296296
58030,1.3691550925925926
58029,1.2173148148148147
58028,0.5708217592592593
58027,0.5737384259259259
58025,0.5979745370370371
58023,0.0439583333333333
58022,0.7575462962962963
58019,5.851423611111112
58018,1.3135300925925926
58017,6.219282407407407
58016,6.008310185185185
58012,2.3351041666666665
58011,2.6389467592592597
58010,0.6140277777777777
58009,0.6363310185185185
58008,6.689502314814815
58006,9.743391203703704
58005,0.8378472222222222
58004,0.9841203703703704
58003,0.8475578703703703
58002,0.0752083333333333
58000,0.0692708333333333
57999,10.858298611111111
57998,1.113761574074074
57997,0.9419560185185184
57996,1.1297222222222223
57991,1.534675925925926
57990,2.700451388888889
57987,25.676203703703703
57986,74.77054398148148
57985,6.8571990740740745
57983,1.1493171296296296
57981,0.4267129629629629
57978,1.8758449074074075
57977,2.0297453703703705
57976,229.21421296296296
57975,1.793263888888889
57974,5.067013888888889
57973,2.065023148148148
57971,2.695636574074074
57970,1.0928472222222223
57969,3.809733796296297
57968,5.883969907407407
57966,0.0560532407407407
57965,18.094872685185184
57961,0.392824074074074
57958,136.86709490740742
57957,4.890104166666666
57947,0.3211342592592592
57946,0.5755555555555556
57943,4.7721875
57940,0.1964236111111111
57939,0.7629282407407407
57938,7.1034375
57935,0.0928125
57933,0.1255208333333333
57929,0.1290972222222222
57920,0.0783449074074074
57919,0.0852546296296296
57918,0.0194212962962962
57917,2.8158796296296296
57916,0.9060185185185186
57915,0.228912037037037
57913,3.1325
57910,0.4563657407407407
57908,0.6254976851851852
57907,0.0285300925925925
57905,0.0374305555555555
57904,0.0392708333333333
57903,0.0445486111111111
57902,1.7930671296296297
57901,0.1055324074074074
57899,0.0579398148148148
57898,0.0765162037037037
57897,0.0817013888888888
57896,50.927708333333335
57893,0.0313541666666666
57892,0.0485763888888888
57889,0.1490972222222222
57888,0.0365393518518518
57886,0.6212037037037037
57883,0.3570949074074074
57881,0.3903935185185185
57880,8.477673611111111
57879,0.9826851851851852
57877,3.4861805555555554
57875,15.187037037037037
57874,15.371122685185185
57871,0.063287037037037
57870,9.895335648148148
57869,5.909097222222222
57867,18.06502314814815
57866,0.1293287037037037
57865,4.129861111111111
57863,3.3127314814814817
57862,16.575046296296296
57861,0.0397800925925925
57860,0.0372106481481481
57858,0.0354629629629629
57857,1.1163888888888889
57856,0.8077314814814814
57855,0.8388310185185185
57854,0.0880671296296296
57851,0.4325462962962963
57848,0.6565972222222223
57844,0.0725925925925926
57843,1.1316203703703704
57842,0.0440277777777777
57841,11.040277777777778
57839,0.1815162037037037
57834,0.0484375
57833,3.007349537037037
57832,0.0385416666666666
57830,0.034224537037037
57827,0.079375
57826,4.895555555555555
57825,1.6934027777777778
57824,0.8730787037037037
57823,1.2008449074074077
57822,0.0480671296296296
57821,0.0903356481481481
57820,3.106574074074074
57819,0.4826388888888889
57818,0.4861111111111111
57816,1.123217592592593
57815,0.8925462962962963
57814,0.0426273148148148
57812,9.944444444444445
57808,0.431886574074074
57807,0.1307291666666666
57806,0.1725231481481481
57805,0.2161111111111111
57804,0.0370023148148148
57803,0.0292824074074074
57802,0.0574305555555555
57801,0.3251736111111111
57800,1.8677083333333333
57799,0.1115162037037037
57797,0.3197916666666666
57796,3.3884606481481483
57795,0.5530208333333333
57793,1.6111458333333333
57791,0.0205787037037037
57789,0.5345138888888888
57788,33.51373842592593
57787,2.145787037037037
57786,10.865520833333331
57785,0.0802662037037037
57784,0.0469791666666666
57783,1.0554861111111111
57782,0.1889467592592592
57780,0.1207291666666666
57779,0.3840856481481481
57776,0.6836226851851852
57772,0.0596296296296296
57770,5.109236111111112
57769,0.4122222222222222
57768,3.271863425925926
57767,0.0904976851851851
57766,0.2303819444444444
57764,13.28113425925926
57763,0.1816203703703703
57760,7.273541666666667
57759,0.1406018518518518
57758,20.38208333333333
57757,0.0611342592592592
57756,0.0720601851851851
57755,1.865555555555556
57754,89.61722222222222
57751,10.28925925925926
57746,0.831087962962963
57744,0.8573032407407407
57743,1.0743634259259258
57742,0.890636574074074
57741,0.9154513888888888
57740,0.088599537037037
57737,21.098761574074075
57733,766.3072916666666
57729,0.0429050925925925
57728,0.0686805555555555
57726,0.0657638888888888
57721,0.3436111111111111
57720,0.5607407407407408
57715,0.8310069444444445
57711,1.9188773148148148
57710,3.9522800925925927
57708,2.178414351851852
57707,0.7092939814814815
57705,17.970578703703705
57704,18.009849537037038
57701,3.0844560185185186
57699,6.835752314814815
57697,0.6787731481481482
57695,20.00292824074074
57692,0.0759259259259259
57689,0.0610648148148148
58497,1.195347222222222
58494,10.395868055555557
58493,0.1502546296296296
58492,0.2267939814814814
58491,0.1810300925925926
58490,0.1963194444444444
58489,0.3166898148148148
58486,0.404849537037037
58484,0.6108564814814815
58483,10.67851851851852
58481,0.8832060185185185
58479,0.0859027777777777
58477,0.0732175925925926
58476,0.0390509259259259
58468,0.2143634259259259
58467,4.785277777777778
58459,89.6002662037037
58457,2.1358333333333333
58456,2.034988425925926
58454,1.476597222222222
58453,3.0851967592592597
58452,38.118402777777774
58451,102.04681712962964
58443,0.1035879629629629
58442,3.3954050925925925
58441,2.984421296296296
58440,3.5545601851851854
58439,0.5758564814814815
58438,4.012777777777778
58437,3.956574074074074
58435,0.8903703703703704
58434,0.0154976851851851
58433,0.9177314814814816
58432,4.206388888888889
58431,0.0388541666666666
58430,0.0471064814814814
58429,0.0486805555555555
58426,0.1068171296296296
58423,3.8531597222222222
58422,0.0974189814814814
58417,0.4444907407407407
58416,0.4649074074074074
58415,0.5965046296296296
58413,8.725868055555555
58411,6.012731481481482
58408,0.0222106481481481
58407,0.0912268518518518
58406,0.1155208333333333
58402,2.330949074074074
58401,1.4606944444444443
58400,1.3728472222222223
58399,0.3619560185185185
58398,0.5064351851851852
58396,0.540162037037037
58393,0.7937384259259259
58390,0.1261226851851851
58389,0.9103125
58387,0.0472916666666666
58386,0.0442592592592592
58385,1.007650462962963
58384,0.0516319444444444
58383,0.1955902777777777
58382,79.17038194444444
58381,0.2937152777777778
58379,0.5209953703703704
58378,0.5997569444444445
58377,0.0401967592592592
58376,6.904097222222222
58374,0.0369675925925925
58371,0.0314930555555555
58370,0.3208449074074074
58369,9.28329861111111
58368,0.5348032407407407
58367,7.718888888888888
58364,0.7727199074074074
58360,1.994409722222222
58359,1.022476851851852
58358,1.936203703703704
58357,0.0210879629629629
58356,0.9861111111111112
58355,1.0171412037037038
58353,0.9792708333333332
58352,1.0495949074074074
58349,0.1964814814814814
58343,1.829930555555556
58342,0.9170486111111112
58341,0.0345023148148148
58339,0.1115393518518518
58335,4.224479166666667
58334,2.427025462962963
58333,0.7165162037037037
58331,0.1635185185185185
58330,2.911319444444445
58326,0.6697800925925926
58325,0.5711458333333334
58323,1.838703703703704
58322,0.8067361111111111
58319,3.8993171296296296
58314,1.1903935185185186
58310,0.074074074074074
58309,7.283715277777778
58305,2.461967592592593
58301,0.764537037037037
58298,1.1330208333333334
58296,2.0764699074074078
58295,0.0397685185185185
58294,0.210625
58293,0.0382175925925925
58275,0.4529166666666667
58273,1.518912037037037
58271,1.7733449074074077
58270,70.99113425925925
58269,0.050787037037037
58268,0.0461574074074074
58267,0.9993402777777778
58266,0.0621875
58265,0.0437037037037037
58261,0.4972453703703703
58256,2.1257291666666664
58254,15.382546296296296
58250,5.38837962962963
58249,20.119756944444443
58245,5.9845138888888885
58242,1.9114583333333333
58241,0.1306597222222222
58238,69.95613425925926
58237,3.072754629629629
58235,2.981388888888889
58232,74.3808912037037
58231,18.17934027777778
58228,3.866921296296296
58227,0.0757175925925925
58226,3.783229166666666
58223,0.0501967592592592
58218,0.1229861111111111
58213,2.016481481481481
58211,0.0444097222222222
58209,0.0464930555555555
58208,0.0374768518518518
58206,0.4935300925925926
58204,6.76042824074074
58203,0.0663888888888888
58202,0.5515046296296297
58201,0.0403819444444444
58200,0.0524537037037037
58199,0.0293981481481481
58198,0.032974537037037
58197,6.080960648148148
58195,0.3367361111111111
58192,0.1645254629629629
58189,15.782407407407408
58188,6.861180555555555
58187,0.0519212962962963
58183,2.862210648148148
58181,0.0974189814814814
58180,0.1066898148148148
58175,1.7847800925925923
58172,4.982222222222222
58171,2.0419560185185186
58168,0.0591666666666666
58167,0.0512962962962963
58166,3.706099537037037
58165,55.96761574074074
58163,62.11827546296296
58161,2.9561342592592594
58158,0.0440972222222222
58157,0.159224537037037
58155,4.147326388888889
58148,1.1952199074074077
58140,0.1059143518518518
58138,0.0719560185185185
58137,0.0843055555555555
58135,0.207037037037037
58127,0.0363541666666666
58126,0.0474537037037037
58125,16.808009259259258
58122,6.902395833333333
58119,1.084074074074074
58118,1.0541550925925929
58115,15.75431712962963
58114,0.6426620370370371
58107,0.1798032407407407
58105,8.210474537037037
58103,0.177662037037037
58101,0.218912037037037
58100,0.19625
58874,0.1210416666666666
58871,0.1964236111111111
58864,6.8009375
58861,2.1154282407407408
58850,2.2897685185185184
58842,4.3525
58841,4.393611111111111
58840,4.433263888888889
58839,4.436412037037037
58838,4.450543981481482
58837,4.491574074074074
58836,4.496064814814815
58835,4.499710648148148
58834,4.515092592592593
58833,4.522650462962963
58830,5.23849537037037
58817,325.60655092592594
58813,0.4767129629629629
58808,0.1119444444444444
58805,15.930034722222222
58804,13.069340277777778
58801,0.262511574074074
58800,0.2652546296296296
58798,0.2022916666666666
58797,0.0482175925925925
58796,0.2106944444444444
58794,0.3248958333333333
58793,23.89280092592593
58792,0.7753703703703704
58791,382.7399884259259
58788,0.3579513888888889
58787,0.4576504629629629
58786,0.4609606481481481
58785,0.4716782407407407
58784,0.4828356481481481
58783,0.4974884259259259
58782,0.5009722222222223
58781,0.5111342592592593
58780,0.5181481481481481
58779,0.5249884259259259
58778,0.5310300925925926
58777,1.7555671296296296
58770,0.4263078703703704
58769,0.4357175925925926
58768,0.4786458333333333
58767,24.426944444444445
58766,0.4911921296296296
58765,0.4974768518518518
58763,0.5131828703703704
58762,0.5569791666666667
58761,0.5699537037037037
58759,0.5812847222222223
58758,16.959814814814816
58757,0.0500810185185185
58756,0.1303587962962963
58755,0.0826967592592592
58754,0.0442129629629629
58753,0.0787268518518518
58752,0.1352083333333333
58751,0.0967129629629629
58749,14.25300925925926
58745,0.0024768518518518
58744,0.0326273148148148
58742,0.0215509259259259
58741,0.1129629629629629
58740,0.0402546296296296
58739,0.1908912037037037
58736,0.2780439814814814
58735,0.2856134259259259
58733,0.9023611111111112
58732,19.210671296296297
58728,0.3537384259259259
58726,0.6345138888888889
58725,0.6396759259259259
58724,0.6891666666666667
58720,0.0372685185185185
58719,0.0578819444444444
58718,0.072037037037037
58717,0.0062847222222222
58715,178.0042824074074
58710,2.901412037037037
58709,0.0898148148148148
58708,0.0089351851851851
58706,0.0542476851851851
58705,0.0753587962962963
58704,0.1219675925925925
58703,1.1415046296296296
58702,0.16625
58701,1.1622106481481482
58700,1.176284722222222
58699,0.2089583333333333
58698,0.221412037037037
58697,9.410462962962963
58695,0.3588425925925926
58694,170.0373958333333
58693,0.6081481481481481
58692,0.6140509259259259
58691,27.747847222222223
58689,3.010532407407408
58688,0.0924421296296296
58687,0.109386574074074
58686,0.009699074074074
58683,0.0902546296296296
58682,0.1114467592592592
58680,1.424224537037037
58677,0.0939930555555555
58676,0.1120833333333333
58675,0.137662037037037
58674,0.1611574074074074
58673,0.1703935185185185
58672,0.1793634259259259
58671,0.1962731481481481
58670,0.205162037037037
58668,4.950115740740741
58666,0.0177546296296296
58665,1.3047916666666666
58662,0.7925
58661,0.9005671296296296
58660,0.0462384259259259
58659,0.0352662037037037
58658,0.0515162037037037
58657,0.0743171296296296
58656,0.0493055555555555
58655,6.020856481481482
58653,0.0319328703703703
58652,0.0633680555555555
58650,0.1275810185185185
58649,0.134699074074074
58647,64.94952546296297
58646,4.888148148148148
58645,8.88025462962963
58642,0.0226041666666666
58640,32.8365625
58637,0.1109606481481481
58635,0.1925694444444444
58634,0.2664467592592592
58633,0.2848726851851851
58630,0.5513194444444445
58629,0.4866087962962963
58627,0.5003587962962963
58626,0.6321180555555556
58625,0.1215972222222222
58624,0.1518981481481481
58622,2.838657407407408
58620,0.1447569444444444
58619,0.1268402777777778
58618,0.1347569444444444
58617,0.0450462962962963
58616,0.2485879629629629
58615,0.3827199074074074
58614,0.2396064814814814
58610,0.2886458333333333
58609,1.382777777777778
58608,0.4368981481481481
58607,0.4448958333333333
58606,0.4872916666666667
58605,0.7698263888888889
58599,0.0316087962962962
58597,0.058599537037037
58596,0.0314236111111111
58595,0.0334606481481481
58590,0.2410763888888888
58589,0.2968402777777778
58588,0.3084143518518518
58587,0.3117708333333333
58580,0.5056018518518518
58579,1.6249537037037036
58575,0.2189930555555555
58574,1.1753587962962964
58573,0.2343402777777777
58572,0.2485648148148148
58571,1.1635532407407407
58568,1.19625
58567,1.3027314814814814
58566,2.315185185185185
58565,1.3369675925925926
58564,2.3056944444444443
58563,1.435601851851852
58562,1.5399074074074075
58561,2.555810185185185
58560,2.521689814814815
58558,0.1085185185185185
58556,0.0427083333333333
58555,30.985046296296296
58551,82.03494212962963
58550,2.1421875
58549,7.324421296296296
58542,0.7115856481481482
58540,0.0462847222222222
58537,0.2588773148148148
58535,0.0871875
58534,0.2295254629629629
58533,1.0919328703703703
58532,0.1601273148148148
58528,0.1717592592592592
58527,0.1851041666666666
58526,0.1907175925925926
58525,0.1963657407407407
58522,0.4374305555555555
58521,0.3533333333333333
58518,0.6988888888888889
58515,0.4663888888888889
58514,0.3629398148148148
58513,0.651238425925926
58512,0.4485300925925926
58511,0.5671643518518519
58510,0.465625
58509,0.7049189814814815
58508,0.4767939814814815
58507,0.5904513888888889
58506,0.4842824074074074
59144,2.877719907407408
59143,10.87394675925926
59142,9.828171296296295
59141,6.937037037037037
59136,24.469444444444445
59135,3.232164351851852
59127,0.0526041666666666
59125,178.70849537037037
59124,4.3799421296296295
59123,2.057199074074074
59119,0.3949189814814814
59117,0.5241550925925926
59114,4.755590277777777
59113,0.0461342592592592
59109,0.1209722222222222
59108,1.1644907407407408
59105,25.247546296296296
59104,0.0073379629629629
59103,0.1141087962962962
59102,0.1222222222222222
59101,0.1338773148148148
59097,0.0929629629629629
59094,0.2401157407407407
59090,0.5543634259259259
59089,48.809270833333336
59086,0.0930208333333333
59085,0.1359375
59083,1.2276157407407406
59081,1.1703009259259258
59080,0.2305439814814814
59075,4.321041666666667
59073,2.449201388888889
59071,49.96946759259259
59070,2.391111111111111
59069,3.6846064814814814
59068,0.0364814814814814
59067,0.0441666666666666
59065,3.53775462962963
59064,6.189386574074074
59061,0.5656944444444445
59058,6.118472222222223
59056,1.1778356481481482
59051,2.3102314814814813
59047,0.0187847222222222
59046,6.092430555555556
59044,0.1319444444444444
59040,0.5898148148148148
59037,6.789340277777778
59035,1.0200925925925926
59034,0.1072337962962963
59033,0.119849537037037
59030,0.2404166666666666
59029,0.2899189814814815
59027,0.3736342592592592
59025,0.4606481481481481
59021,5.270879629629629
59018,4.006851851851851
59017,0.0564351851851851
59016,9.888958333333331
59015,0.096261574074074
59013,0.2450578703703703
59011,0.5589004629629629
59007,24.771527777777777
