number,time_in_system_days
30718,0.8122685185185186
30717,3.604710648148148
30715,0.1051504629629629
30714,0.7219444444444445
30713,0.7247337962962963
30712,0.0437731481481481
30710,0.0279050925925925
30707,1.264386574074074
30706,1.4774537037037037
30705,0.6073611111111111
30704,0.6501157407407407
30703,0.922164351851852
30702,0.8223726851851851
30701,0.0293171296296296
30700,0.0509259259259259
30698,0.0364351851851851
30697,0.8127199074074074
30696,0.9115625
30695,0.107511574074074
30694,0.1288194444444444
30693,0.1367476851851851
30691,3.106967592592593
30690,0.2052662037037037
30689,0.2028125
30688,0.2100694444444444
30687,0.1582754629629629
30686,0.0351273148148148
30684,0.0390046296296296
30682,0.0310763888888888
30680,0.9929861111111112
30679,16.045833333333334
30676,21.73887731481481
30675,1.6514236111111111
30674,0.5015277777777778
30672,1.7405902777777778
30671,0.6741898148148148
30669,0.081886574074074
30666,0.8144212962962963
30665,0.8229976851851852
30664,0.0416087962962962
30663,0.0379398148148148
30662,0.0566087962962962
30661,0.19625
30660,0.1382291666666666
30659,114.49253472222222
30658,0.2120717592592592
30656,1.8613078703703705
30655,1.0163657407407407
30654,1.1760416666666669
30653,0.146261574074074
30652,126.58056712962964
30651,1.0083101851851852
30650,1.035752314814815
30648,1.0504398148148149
30647,0.0661689814814814
30646,0.324537037037037
30645,2.911238425925926
30641,130.20270833333333
30640,2.4913773148148146
30639,2.825
30638,15.873449074074074
30637,0.3741203703703704
30636,6.030636574074074
30635,0.0462152777777777
30633,0.025011574074074
30632,1.9605902777777775
30631,0.9530555555555555
30630,0.1388310185185185
30629,0.1775462962962962
30628,0.6563194444444445
30627,0.1539583333333333
30626,0.554074074074074
30625,1.929525462962963
30624,0.0768518518518518
30623,0.2169560185185185
30622,0.2540625
30620,1.0882060185185185
30619,2.119594907407407
30615,4.370324074074074
30613,0.9146643518518518
30612,0.9416550925925926
30611,0.6212615740740741
30608,0.1012152777777777
30607,0.1214236111111111
30606,0.1026041666666666
30605,0.6427777777777778
30604,0.0426041666666666
30603,6.156261574074074
30602,0.022974537037037
30601,0.0704282407407407
30600,0.5447106481481482
30599,0.4519675925925926
30598,0.6078125
30596,0.0743287037037037
30595,0.0612847222222222
30594,0.0327662037037037
30592,0.0624421296296296
30591,0.0551273148148148
32379,0.199375
32377,2.180625
32376,1.866458333333333
32375,1.8936689814814816
32373,1.6805092592592592
32371,5.581087962962963
32370,0.1041203703703703
32369,16.399872685185183
32368,0.1701157407407407
32367,2.553287037037037
32366,0.0442592592592592
32364,6.982164351851852
32363,3.973402777777778
32362,10.791875
32361,0.4524189814814814
32360,7.595520833333333
32359,6.445196759259259
32358,0.5003472222222223
32356,2.7106481481481484
32355,4.434675925925926
32354,6.648726851851852
32351,0.5203587962962963
32350,3.475578703703704
32349,10.96332175925926
32347,3.9002546296296297
32345,0.5712268518518518
32341,3.100601851851852
32340,3.155127314814815
32338,1.0728703703703704
32336,3.461759259259259
32333,0.520787037037037
32329,0.1754513888888889
32328,0.1774652777777778
32324,0.6290277777777777
32323,0.0295949074074074
32322,0.0732291666666666
32320,17.85730324074074
32319,3.944988425925926
32317,0.3901157407407407
32314,0.5427430555555556
32313,4.179699074074074
32312,34.074108796296294
32311,8.883599537037037
32310,9.77431712962963
32309,0.1651273148148148
32304,4.377569444444444
32300,0.0317013888888888
32298,0.0502314814814814
32297,0.8042592592592592
32294,13.650162037037036
32292,1.072662037037037
32290,0.158599537037037
32286,8.19255787037037
32285,0.5943171296296297
32284,0.4008912037037037
32282,16.071018518518517
32281,6.648240740740741
32280,5.15306712962963
32279,0.7833449074074074
32278,0.613125
32275,0.9065162037037036
32274,0.9232060185185184
32273,0.4579629629629629
32272,0.7904050925925926
32270,1.0383101851851853
32269,0.8535648148148148
32267,0.1199305555555555
32261,7.396145833333334
32260,0.3646064814814815
32258,5.988645833333333
32257,1.4526736111111112
32256,0.0677662037037037
32255,10.46744212962963
32254,0.0899537037037037
32253,0.0963541666666666
32250,0.1810532407407407
32248,0.1877199074074074
32247,0.3365162037037037
32245,0.0450231481481481
32244,0.3187731481481481
32242,12.91638888888889
32241,0.0763078703703703
32236,1.0536458333333334
32235,1.0997569444444444
32232,0.945925925925926
32230,0.7552314814814814
32228,0.830474537037037
32227,0.8392361111111111
32226,0.9162268518518518
32224,1.172939814814815
32223,16.231805555555557
32221,0.9350694444444444
32216,0.5545833333333333
32215,2.047326388888889
32214,2.506851851851852
32212,12.877094907407407
32211,2.0371527777777776
32204,2.3634953703703703
32202,43.23618055555556
32201,0.0813078703703703
32200,0.0433333333333333
32199,0.0316550925925925
32198,3.444722222222222
32197,85.5150925925926
32193,0.4460069444444444
32192,0.4896412037037037
32189,0.0907523148148148
32187,3.3025694444444444
32185,9.196180555555555
32184,0.113136574074074
32182,9.31056712962963
32181,0.1570023148148148
